articular
-377.000,-102.000,377.000,90.50,65.67,-0.17,15,0.000
-377.680,-102.000,389.755,90.50,65.67,-0.17,15,0.000
-379.712,-102.000,402.366,90.50,65.67,-0.17,15,0.000
-383.072,-102.000,414.689,90.50,65.67,-0.17,15,0.000
-387.724,-102.000,426.585,90.50,65.67,-0.17,15,0.000
-393.614,-102.000,437.920,90.50,65.67,-0.17,15,0.000
-400.675,-102.000,448.564,90.50,65.67,-0.17,15,0.000
-408.827,-102.000,458.397,90.50,65.67,-0.17,15,0.000
-417.979,-102.000,467.308,90.50,65.67,-0.17,15,0.000
-428.026,-102.000,475.196,90.50,65.67,-0.17,15,0.000
-438.854,-102.000,481.972,90.50,65.67,-0.17,15,0.000
-450.341,-102.000,487.557,90.50,65.67,-0.17,15,0.000
-462.357,-102.000,491.891,90.50,65.67,-0.17,15,0.000
-474.765,-102.000,494.922,90.50,65.67,-0.17,15,0.000
-487.426,-102.000,496.617,90.50,65.67,-0.17,15,0.000
-500.194,-102.000,496.957,90.50,65.67,-0.17,15,0.000
-512.927,-102.000,495.938,90.50,65.67,-0.17,15,0.000
-525.479,-102.000,493.572,90.50,65.67,-0.17,15,0.000
-537.709,-102.000,489.884,90.50,65.67,-0.17,15,0.000
-549.477,-102.000,484.917,90.50,65.67,-0.17,15,0.000
-560.651,-102.000,478.728,90.50,65.67,-0.17,15,0.000
-571.103,-102.000,471.386,90.50,65.67,-0.17,15,0.000
-580.716,-102.000,462.975,90.50,65.67,-0.17,15,0.000
-589.380,-102.000,453.589,90.50,65.67,-0.17,15,0.000
-596.998,-102.000,443.336,90.50,65.67,-0.17,15,0.000
-603.482,-102.000,432.331,90.50,65.67,-0.17,15,0.000
-608.760,-102.000,420.699,90.50,65.67,-0.17,15,0.000
-612.772,-102.000,408.572,90.50,65.67,-0.17,15,0.000
-615.472,-102.000,396.088,90.50,65.67,-0.17,15,0.000
-616.830,-102.000,383.387,90.50,65.67,-0.17,15,0.000
-616.830,-102.000,370.613,90.50,65.67,-0.17,15,0.000
-615.472,-102.000,357.912,90.50,65.67,-0.17,15,0.000
-612.772,-102.000,345.428,90.50,65.67,-0.17,15,0.000
-608.760,-102.000,333.301,90.50,65.67,-0.17,15,0.000
-603.482,-102.000,321.669,90.50,65.67,-0.17,15,0.000
-596.998,-102.000,310.664,90.50,65.67,-0.17,15,0.000
-589.380,-102.000,300.411,90.50,65.67,-0.17,15,0.000
-580.716,-102.000,291.025,90.50,65.67,-0.17,15,0.000
-571.103,-102.000,282.614,90.50,65.67,-0.17,15,0.000
-560.651,-102.000,275.272,90.50,65.67,-0.17,15,0.000
-549.477,-102.000,269.083,90.50,65.67,-0.17,15,0.000
-537.709,-102.000,264.116,90.50,65.67,-0.17,15,0.000
-525.479,-102.000,260.428,90.50,65.67,-0.17,15,0.000
-512.927,-102.000,258.062,90.50,65.67,-0.17,15,0.000
-500.194,-102.000,257.043,90.50,65.67,-0.17,15,0.000
-487.426,-102.000,257.383,90.50,65.67,-0.17,15,0.000
-474.765,-102.000,259.078,90.50,65.67,-0.17,15,0.000
-462.357,-102.000,262.109,90.50,65.67,-0.17,15,0.000
-450.341,-102.000,266.443,90.50,65.67,-0.17,15,0.000
-438.854,-102.000,272.028,90.50,65.67,-0.17,15,0.000
-428.026,-102.000,278.804,90.50,65.67,-0.17,15,0.000
-417.979,-102.000,286.692,90.50,65.67,-0.17,15,0.000
-408.827,-102.000,295.603,90.50,65.67,-0.17,15,0.000
-400.675,-102.000,305.436,90.50,65.67,-0.17,15,0.000
-393.614,-102.000,316.080,90.50,65.67,-0.17,15,0.000
-387.724,-102.000,327.415,90.50,65.67,-0.17,15,0.000
-383.072,-102.000,339.311,90.50,65.67,-0.17,15,0.000
-379.712,-102.000,351.634,90.50,65.67,-0.17,15,0.000
-377.680,-102.000,364.245,90.50,65.67,-0.17,15,0.000
-377.000,-102.000,377.000,90.50,65.67,-0.17,15,0.000
