articular
-477.000,-102.000,377.400,180.00,0.00,0.00,80,0.000
-476.852,-98.793,377.800,180.00,0.00,0.00,80,0.000
-477.224,-95.540,378.200,180.00,0.00,0.00,80,0.000
-478.128,-92.328,378.600,180.00,0.00,0.00,80,0.000
-479.559,-89.244,379.000,180.00,0.00,0.00,80,0.000
-481.498,-86.375,379.400,180.00,0.00,0.00,80,0.000
-483.913,-83.806,379.800,180.00,0.00,0.00,80,0.000
-486.755,-81.616,380.200,180.00,0.00,0.00,80,0.000
-489.965,-79.875,380.600,180.00,0.00,0.00,80,0.000
-493.471,-78.647,381.000,180.00,0.00,0.00,80,0.000
-497.190,-77.981,381.400,180.00,0.00,0.00,80,0.000
-501.030,-77.913,381.800,180.00,0.00,0.00,80,0.000
-504.894,-78.465,382.200,180.00,0.00,0.00,80,0.000
-508.682,-79.642,382.600,180.00,0.00,0.00,80,0.000
-512.292,-81.434,383.000,180.00,0.00,0.00,80,0.000
-515.623,-83.813,383.400,180.00,0.00,0.00,80,0.000
-518.579,-86.735,383.800,180.00,0.00,0.00,80,0.000
-521.071,-90.139,384.200,180.00,0.00,0.00,80,0.000
-523.020,-93.952,384.600,180.00,0.00,0.00,80,0.000
-524.360,-98.086,385.000,180.00,0.00,0.00,80,0.000
-525.037,-102.443,385.400,180.00,0.00,0.00,80,0.000
-525.014,-106.914,385.800,180.00,0.00,0.00,80,0.000
-524.274,-111.388,386.200,180.00,0.00,0.00,80,0.000
-522.813,-115.748,386.600,180.00,0.00,0.00,80,0.000
-520.652,-119.878,387.000,180.00,0.00,0.00,80,0.000
-517.825,-123.664,387.400,180.00,0.00,0.00,80,0.000
-514.390,-126.999,387.800,180.00,0.00,0.00,80,0.000
-510.419,-129.784,388.200,180.00,0.00,0.00,80,0.000
-505.999,-131.933,388.600,180.00,0.00,0.00,80,0.000
-501.235,-133.374,389.000,180.00,0.00,0.00,80,0.000
-496.241,-134.051,389.400,180.00,0.00,0.00,80,0.000
-491.139,-133.929,389.800,180.00,0.00,0.00,80,0.000
-486.058,-132.989,390.200,180.00,0.00,0.00,80,0.000
-481.131,-131.237,390.600,180.00,0.00,0.00,80,0.000
-476.486,-128.697,391.000,180.00,0.00,0.00,80,0.000
-472.252,-125.417,391.400,180.00,0.00,0.00,80,0.000
-468.547,-121.462,391.800,180.00,0.00,0.00,80,0.000
-465.478,-116.918,392.200,180.00,0.00,0.00,80,0.000
-463.138,-111.890,392.600,180.00,0.00,0.00,80,0.000
-461.606,-106.494,393.000,180.00,0.00,0.00,80,0.000
-460.938,-100.861,393.400,180.00,0.00,0.00,80,0.000
-461.170,-95.130,393.800,180.00,0.00,0.00,80,0.000
-462.318,-89.446,394.200,180.00,0.00,0.00,80,0.000
-464.371,-83.955,394.600,180.00,0.00,0.00,80,0.000
-467.297,-78.802,395.000,180.00,0.00,0.00,80,0.000
-471.039,-74.126,395.400,180.00,0.00,0.00,80,0.000
-475.520,-70.058,395.800,180.00,0.00,0.00,80,0.000
-480.640,-66.714,396.200,180.00,0.00,0.00,80,0.000
-486.281,-64.194,396.600,180.00,0.00,0.00,80,0.000
-492.311,-62.579,397.000,180.00,0.00,0.00,80,0.000
-498.582,-61.931,397.400,180.00,0.00,0.00,80,0.000
-504.941,-62.284,397.800,180.00,0.00,0.00,80,0.000
-511.226,-63.649,398.200,180.00,0.00,0.00,80,0.000
-517.276,-66.012,398.600,180.00,0.00,0.00,80,0.000
-522.931,-69.332,399.000,180.00,0.00,0.00,80,0.000
-528.041,-73.544,399.400,180.00,0.00,0.00,80,0.000
-532.464,-78.556,399.800,180.00,0.00,0.00,80,0.000
-536.075,-84.257,400.200,180.00,0.00,0.00,80,0.000
-538.766,-90.514,400.600,180.00,0.00,0.00,80,0.000
-540.452,-97.179,401.000,180.00,0.00,0.00,80,0.000
-541.071,-104.089,401.400,180.00,0.00,0.00,80,0.000
-540.588,-111.073,401.800,180.00,0.00,0.00,80,0.000
-538.996,-117.956,402.200,180.00,0.00,0.00,80,0.000
-536.314,-124.560,402.600,180.00,0.00,0.00,80,0.000
-532.591,-130.712,403.000,180.00,0.00,0.00,80,0.000
-527.903,-136.249,403.400,180.00,0.00,0.00,80,0.000
-522.354,-141.019,403.800,180.00,0.00,0.00,80,0.000
-516.067,-144.887,404.200,180.00,0.00,0.00,80,0.000
-509.191,-147.740,404.600,180.00,0.00,0.00,80,0.000
-501.890,-149.488,405.000,180.00,0.00,0.00,80,0.000
-494.341,-150.067,405.400,180.00,0.00,0.00,80,0.000
-486.733,-149.444,405.800,180.00,0.00,0.00,80,0.000
-479.256,-147.615,406.200,180.00,0.00,0.00,80,0.000
-472.102,-144.605,406.600,180.00,0.00,0.00,80,0.000
-465.459,-140.472,407.000,180.00,0.00,0.00,80,0.000
-459.502,-135.302,407.400,180.00,0.00,0.00,80,0.000
-454.394,-129.209,407.800,180.00,0.00,0.00,80,0.000
-450.278,-122.333,408.200,180.00,0.00,0.00,80,0.000
-447.273,-114.835,408.600,180.00,0.00,0.00,80,0.000
-445.473,-106.895,409.000,180.00,0.00,0.00,80,0.000
-444.943,-98.708,409.400,180.00,0.00,0.00,80,0.000
-445.716,-90.477,409.800,180.00,0.00,0.00,80,0.000
-447.792,-82.409,410.200,180.00,0.00,0.00,80,0.000
-451.138,-74.711,410.600,180.00,0.00,0.00,80,0.000
-455.690,-67.583,411.000,180.00,0.00,0.00,80,0.000
-461.350,-61.214,411.400,180.00,0.00,0.00,80,0.000
-467.992,-55.775,411.800,180.00,0.00,0.00,80,0.000
-475.462,-51.420,412.200,180.00,0.00,0.00,80,0.000
-483.584,-48.273,412.600,180.00,0.00,0.00,80,0.000
-492.163,-46.431,413.000,180.00,0.00,0.00,80,0.000
-500.988,-45.961,413.400,180.00,0.00,0.00,80,0.000
-509.840,-46.893,413.800,180.00,0.00,0.00,80,0.000
-518.495,-49.225,414.200,180.00,0.00,0.00,80,0.000
-526.733,-52.916,414.600,180.00,0.00,0.00,80,0.000
-534.340,-57.894,415.000,180.00,0.00,0.00,80,0.000
-541.114,-64.051,415.400,180.00,0.00,0.00,80,0.000
-546.874,-71.247,415.800,180.00,0.00,0.00,80,0.000
-551.460,-79.316,416.200,180.00,0.00,0.00,80,0.000
-554.739,-88.066,416.600,180.00,0.00,0.00,80,0.000
-556.613,-97.285,417.000,180.00,0.00,0.00,80,0.000
-557.014,-106.747,417.400,180.00,0.00,0.00,80,0.000
-555.912,-116.217,417.800,180.00,0.00,0.00,80,0.000
-553.315,-125.457,418.200,180.00,0.00,0.00,80,0.000
-549.269,-134.230,418.600,180.00,0.00,0.00,80,0.000
-543.857,-142.308,419.000,180.00,0.00,0.00,80,0.000
-537.197,-149.481,419.400,180.00,0.00,0.00,80,0.000
-529.441,-155.554,419.800,180.00,0.00,0.00,80,0.000
-520.770,-160.360,420.200,180.00,0.00,0.00,80,0.000
-511.390,-163.763,420.600,180.00,0.00,0.00,80,0.000
-501.530,-165.658,421.000,180.00,0.00,0.00,80,0.000
-491.431,-165.979,421.400,180.00,0.00,0.00,80,0.000
-481.344,-164.698,421.800,180.00,0.00,0.00,80,0.000
-471.524,-161.827,422.200,180.00,0.00,0.00,80,0.000
-462.222,-157.418,422.600,180.00,0.00,0.00,80,0.000
-453.677,-151.564,423.000,180.00,0.00,0.00,80,0.000
-446.115,-144.394,423.400,180.00,0.00,0.00,80,0.000
-439.737,-136.073,423.800,180.00,0.00,0.00,80,0.000
-434.719,-126.795,424.200,180.00,0.00,0.00,80,0.000
-431.203,-116.784,424.600,180.00,0.00,0.00,80,0.000
-429.296,-106.281,425.000,180.00,0.00,0.00,80,0.000
-429.065,-95.546,425.400,180.00,0.00,0.00,80,0.000
-430.535,-84.845,425.800,180.00,0.00,0.00,80,0.000
-433.690,-74.449,426.200,180.00,0.00,0.00,80,0.000
-438.470,-64.622,426.600,180.00,0.00,0.00,80,0.000
-444.773,-55.618,427.000,180.00,0.00,0.00,80,0.000
-452.460,-47.673,427.400,180.00,0.00,0.00,80,0.000
-461.352,-40.999,427.800,180.00,0.00,0.00,80,0.000
-471.240,-35.779,428.200,180.00,0.00,0.00,80,0.000
-481.886,-32.159,428.600,180.00,0.00,0.00,80,0.000
-493.031,-30.250,429.000,180.00,0.00,0.00,80,0.000
-504.402,-30.119,429.400,180.00,0.00,0.00,80,0.000
-515.714,-31.788,429.800,180.00,0.00,0.00,80,0.000
-526.683,-35.236,430.200,180.00,0.00,0.00,80,0.000
-537.029,-40.396,430.600,180.00,0.00,0.00,80,0.000
-546.486,-47.156,431.000,180.00,0.00,0.00,80,0.000
-554.806,-55.366,431.400,180.00,0.00,0.00,80,0.000
-561.767,-64.834,431.800,180.00,0.00,0.00,80,0.000
-567.181,-75.335,432.200,180.00,0.00,0.00,80,0.000
-570.893,-86.618,432.600,180.00,0.00,0.00,80,0.000
-572.794,-98.408,433.000,180.00,0.00,0.00,80,0.000
-572.816,-110.413,433.400,180.00,0.00,0.00,80,0.000
-570.938,-122.334,433.800,180.00,0.00,0.00,80,0.000
-567.188,-133.871,434.200,180.00,0.00,0.00,80,0.000
-561.640,-144.731,434.600,180.00,0.00,0.00,80,0.000
-554.415,-154.634,435.000,180.00,0.00,0.00,80,0.000
-545.676,-163.321,435.400,180.00,0.00,0.00,80,0.000
-535.627,-170.561,435.800,180.00,0.00,0.00,80,0.000
-524.508,-176.158,436.200,180.00,0.00,0.00,80,0.000
-512.586,-179.955,436.600,180.00,0.00,0.00,80,0.000
-500.153,-181.837,437.000,180.00,0.00,0.00,80,0.000
-487.514,-181.739,437.400,180.00,0.00,0.00,80,0.000
-474.987,-179.643,437.800,180.00,0.00,0.00,80,0.000
-462.885,-175.582,438.200,180.00,0.00,0.00,80,0.000
-451.516,-169.637,438.600,180.00,0.00,0.00,80,0.000
-441.175,-161.939,439.000,180.00,0.00,0.00,80,0.000
-432.129,-152.665,439.400,180.00,0.00,0.00,80,0.000
-424.618,-142.031,439.800,180.00,0.00,0.00,80,0.000
-418.847,-130.290,440.200,180.00,0.00,0.00,80,0.000
-414.977,-117.727,440.600,180.00,0.00,0.00,80,0.000
-413.122,-104.649,441.000,180.00,0.00,0.00,80,0.000
-413.350,-91.379,441.400,180.00,0.00,0.00,80,0.000
-415.674,-78.247,441.800,180.00,0.00,0.00,80,0.000
-420.056,-65.585,442.200,180.00,0.00,0.00,80,0.000
-426.406,-53.714,442.600,180.00,0.00,0.00,80,0.000
-434.583,-42.940,443.000,180.00,0.00,0.00,80,0.000
-444.400,-33.543,443.400,180.00,0.00,0.00,80,0.000
-455.624,-25.772,443.800,180.00,0.00,0.00,80,0.000
-467.989,-19.836,444.200,180.00,0.00,0.00,80,0.000
-481.195,-15.901,444.600,180.00,0.00,0.00,80,0.000
-494.918,-14.085,445.000,180.00,0.00,0.00,80,0.000
